,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0,-1.0,-0.8,-0.6,-0.4,-0.2,0.0,0.2,0.4,0.6,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-1.00004682175,-0.978895459237,-0.399999067973,-0.399999067973,-0.399999067973,-0.399999067973,-0.399999067973,-0.399999067973,-0.399999067973,-0.399999067973,-0.399999067973,-0.399999067973,-0.399999067973,-0.399999067973,-0.399999067973,-0.400000000003,-0.400000000003,-0.400000000003,-0.400000000003,-0.400000000003,-0.400000000003,-0.400000000003,-0.400000000003,-0.400000000003,-0.400000000003,-0.400000000003,-0.400000000003,-0.400000000003,-0.400000000003,-0.400000000003,-0.400000000003,-0.400000000003,-0.400000000003,-0.400000000003,-0.400000000003,-0.400000000003,-0.400022262399,-0.396086048799,-0.35820341455,-0.28783964747,-0.215574320619,-0.143117036398,-0.0700938673138,-0.0133224479265,-2.22203959286e-06,-2.22203959286e-06,-2.22203959286e-06,-8.45641676138e-05,0.0195103620378,0.0831000360866,0.156611326247,0.229762653489,0.302797352132,0.370694977874,0.398159322645,0.399999905732,0.399999905732,0.400037198545,0.40431090926,0.442721337056,0.512871944985,0.5846575369,0.657155481845,0.73050220485,0.804693267671,0.87980894299,0.954373591219,0.99446402729
3,3.00001400159,2.99999844971,2.99998700258,2.99998700258,2.99998700258,2.99998700258,2.99998700258,2.99998700258,2.99998700258,2.99998700258,2.99998700258,2.99998700258,2.99998700258,2.99998700258,2.99998700258,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.99997184066,3.00000510155,3.0000034371,3.00000129628,2.99999866676,2.99999825937,2.99999100902,2.99999360638,2.99999510331,2.99999510331,2.99999510331,3.00000174257,3.00000641626,3.00000978173,3.00000020681,3.00000197845,3.00000130832,3.00000115846,3.00000065237,3.00000119189,3.00000119189,3.00003439143,3.00000676675,3.00000916186,3.00000806563,3.00000712755,3.00001119306,3.00000863097,3.00001073165,3.00001092939,3.00000993686,3.00000878391
